"行政區","縣市","型態","房價","面積","屋齡","車位","管理"
"桃園縣桃園市","桃園縣","大樓",8760000,40.229,1,"有車位","有管理"
"桃園縣桃園市","桃園縣","大樓",8110000,40.066,1,"有車位","有管理"
"桃園縣桃園市","桃園縣","大樓",5210000,28.027,1,"有車位","有管理"
"桃園縣桃園市","桃園縣","大樓",10300000,49.758,1,"有車位","有管理"
"桃園縣桃園市","桃園縣","大樓",6120000,27.603,1,"有車位","有管理"
"桃園縣桃園市","桃園縣","大樓",5220000,27.527,1,"有車位","有管理"
"桃園縣桃園市","桃園縣","大樓",8400000,38.653,1,"有車位","有管理"
"桃園縣中壢市","桃園縣","華廈",1500000,11.77,16,"無車位","有管理"
"桃園縣中壢市","桃園縣","大樓",6800000,45.324,10,"無車位","有管理"
"桃園縣中壢市","桃園縣","大樓",5100000,53.691,11,"有車位","有管理"
"桃園縣中壢市","桃園縣","套房",1500000,12.563,17,"無車位","有管理"
"桃園縣中壢市","桃園縣","華廈",5800000,42.202,16,"有車位","有管理"
"桃園縣中壢市","桃園縣","華廈",4850000,36.243,14,"有車位","有管理"
"桃園縣中壢市","桃園縣","華廈",5500000,35.241,22,"無車位","有管理"
"桃園縣中壢市","桃園縣","大樓",7500000,34.651,18,"無車位","有管理"
"桃園縣中壢市","桃園縣","華廈",1900000,9.465,7,"無車位","有管理"
"桃園縣中壢市","桃園縣","公寓",2950000,28.296,34,"無車位","無管理"
"桃園縣楊梅市","桃園縣","大樓",3400000,25.452,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",2990000,26.021,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4450000,37.198,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4850000,37.22,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4580000,37.198,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4500000,37.198,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4500000,37.198,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4590000,37.198,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3100000,26.203,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4400000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3300000,26.399,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4600000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",5150000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4600000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4730000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4170000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3380000,26.526,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4700000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4200000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3270000,26.529,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3650000,26.203,1,"有車位","有管理"
"桃園縣新屋鄉","桃園縣","透天",1.9e+07,96.882,1,"無車位","無管理"
"桃園縣楊梅市","桃園縣","大樓",3300000,25.434,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3300000,26.402,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3200000,25.437,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3200000,25.437,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4650000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4310000,37.198,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3400000,25.452,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3350000,25.452,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4430000,37.649,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4300000,37.198,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4450000,37.649,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",3100000,25.437,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4250000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4900000,37.198,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","透天",1.2e+07,77.15,1,"有車位","無管理"
"桃園縣楊梅市","桃園縣","大樓",5100000,48.727,11,"有車位","有管理"
"桃園縣楊梅市","桃園縣","公寓",1480000,22.361,36,"無車位","無管理"
"桃園縣楊梅市","桃園縣","大樓",3370000,26.402,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",5370000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","大樓",4800000,36.034,1,"有車位","有管理"
"桃園縣楊梅市","桃園縣","透天",7500000,26.862,36,"無車位","無管理"
"桃園縣蘆竹鄉","桃園縣","大樓",8150000,42.111,11,"無車位","有管理"
"桃園縣蘆竹鄉","桃園縣","大樓",8400000,45.063,8,"有車位","有管理"
"桃園縣蘆竹鄉","桃園縣","大樓",4850000,33.535,19,"無車位","有管理"
"桃園縣蘆竹鄉","桃園縣","華廈",5e+06,23.063,19,"無車位","有管理"
"桃園縣蘆竹鄉","桃園縣","華廈",9480000,31.363,12,"有車位","有管理"
"桃園縣蘆竹鄉","桃園縣","華廈",6100000,36.872,1,"有車位","有管理"
"桃園縣八德市","桃園縣","透天",1880000,9.108,41,"無車位","無管理"
"桃園縣八德市","桃園縣","大樓",7500000,39.603,5,"有車位","有管理"
"桃園縣八德市","桃園縣","公寓",2080000,18.997,35,"無車位","無管理"
"桃園縣八德市","桃園縣","華廈",4700000,38.191,16,"有車位","有管理"
"桃園縣八德市","桃園縣","公寓",5200000,29.176,32,"無車位","無管理"
"桃園縣平鎮市","桃園縣","華廈",3030000,27.96,20,"無車位","有管理"
"桃園縣平鎮市","桃園縣","大樓",2300000,16.819,15,"無車位","有管理"
"桃園縣平鎮市","桃園縣","華廈",5400000,44.298,24,"有車位","有管理"
"桃園縣平鎮市","桃園縣","華廈",5990000,39.506,20,"無車位","有管理"
"桃園縣桃園市","桃園縣","華廈",7800000,41.346,13,"有車位","有管理"
"桃園縣桃園市","桃園縣","大樓",18800000,53.349,10,"有車位","有管理"
"桃園縣平鎮市","桃園縣","大樓",5e+06,51.265,10,"有車位","有管理"
"桃園縣桃園市","桃園縣","公寓",5850000,40.242,33,"無車位","無管理"
"桃園縣桃園市","桃園縣","大樓",3e+07,90.783,12,"有車位","有管理"
"桃園縣楊梅市","桃園縣","華廈",2220000,24.424,20,"無車位","無管理"
"桃園縣楊梅市","桃園縣","華廈",3130000,28.949,20,"無車位","有管理"
"桃園縣平鎮市","桃園縣","大樓",1220000,9.547,15,"無車位","有管理"
"桃園縣蘆竹鄉","桃園縣","大樓",5700000,20.083,12,"無車位","有管理"
"桃園縣桃園市","桃園縣","大樓",1.1e+07,40.375,6,"有車位","有管理"
"桃園縣平鎮市","桃園縣","大樓",6700000,43.89,7,"有車位","有管理"
"桃園縣桃園市","桃園縣","套房",1e+06,10.993,19,"無車位","有管理"
"桃園縣桃園市","桃園縣","透天",16900000,214.724,28,"無車位","無管理"
"桃園縣平鎮市","桃園縣","大樓",3200000,37.574,19,"有車位","無管理"
"桃園縣蘆竹鄉","桃園縣","華廈",7800000,35.507,11,"有車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",4500000,55.46,21,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",2e+06,26.798,18,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",2e+06,38.617,23,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3600000,77.156,23,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",7780000,55.436,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",2750000,33.293,24,"有車位","無管理"
"嘉義市嘉義市","嘉義市","套房",750000,12.802,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","透天",3480000,31.911,40,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3060000,44.933,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",3200000,34.863,15,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",2950000,36.436,20,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",2600000,36.118,19,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",1200000,21.326,42,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",2980000,32.035,19,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3750000,38.109,20,"有車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",2e+06,35.278,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",2300000,36.43,22,"有車位","有管理"
"嘉義市嘉義市","嘉義市","透天",2800000,9.305,47,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",720000,21.602,46,"無車位","無管理"
"嘉義市嘉義市","嘉義市","套房",1300000,19.599,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","透天",4700000,26.559,36,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",1700000,30.674,22,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6100000,25.628,40,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",4600000,40.883,25,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",4880000,59.054,10,"無車位","有管理"
"嘉義市嘉義市","嘉義市","公寓",1800000,23.743,31,"無車位","無管理"
"嘉義市嘉義市","嘉義市","套房",7e+05,15.361,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",1180000,15.47,24,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",1600000,16.429,55,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",3600000,50.318,20,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",8e+06,83.245,23,"無車位","無管理"
"嘉義市嘉義市","嘉義市","公寓",1680000,32.791,31,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",4800000,53.96,23,"無車位","無管理"
"嘉義市嘉義市","嘉義市","公寓",1200000,26.729,30,"無車位","無管理"
"嘉義市嘉義市","嘉義市","套房",1680000,24.545,19,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",2500000,28.151,20,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",2030000,30.574,19,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",2400000,28.538,18,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",3e+06,32.879,21,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",11500000,60.548,27,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3300000,35.275,16,"無車位","有管理"
"嘉義市嘉義市","嘉義市","透天",4380000,54.828,25,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",3650000,40.995,25,"無車位","有管理"
"嘉義市嘉義市","嘉義市","公寓",1850000,25.824,20,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",3890000,53.273,11,"有車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",1700000,25.144,22,"無車位","有管理"
"嘉義市嘉義市","嘉義市","透天",3800000,45.98,25,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",1100000,11.28,49,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6480000,33.587,31,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6560000,69.306,21,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",3800000,30.985,20,"有車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",2e+06,25.174,18,"無車位","有管理"
"嘉義市嘉義市","嘉義市","公寓",780000,24.197,29,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",2700000,24.675,22,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",2950000,37.492,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",2700000,29.969,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",2450000,34.936,19,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",2380000,34.086,21,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",9700000,67.787,9,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",4100000,44.501,16,"無車位","有管理"
"嘉義市嘉義市","嘉義市","透天",1500000,24.569,45,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",2240000,21.868,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",2600000,39.824,20,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",1880000,21.393,22,"無車位","有管理"
"嘉義市嘉義市","嘉義市","透天",1.7e+07,41.869,50,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",2500000,36.851,24,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",2500000,25.026,45,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3530000,37.891,19,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",3200000,31.475,31,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",4300000,40.547,19,"有車位","有管理"
"嘉義市嘉義市","嘉義市","公寓",1100000,36.049,22,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3680000,36.385,20,"有車位","有管理"
"嘉義市嘉義市","嘉義市","透天",9900000,105.445,5,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6650000,45.91,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6650000,45.91,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6200000,44.053,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",5600000,44.053,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6100000,46.007,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",5800000,45.393,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6300000,48.049,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6250000,46.497,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6900000,53.376,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6900000,51.546,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6800000,51.791,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",6200000,45.91,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",5980000,49.643,0,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",4e+06,26.783,36,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",2300000,23.008,23,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",2650000,38.95,20,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",3420000,48.699,16,"有車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",1380000,18.834,19,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",2200000,41.691,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","套房",8e+05,14.075,30,"無車位","有管理"
"嘉義市嘉義市","嘉義市","華廈",2080000,24.149,20,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",4400000,56.389,10,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",3930000,47.356,28,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",5e+06,63.174,10,"無車位","有管理"
"嘉義市嘉義市","嘉義市","透天",1.5e+07,99.19,10,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",3950000,24.442,33,"無車位","無管理"
"嘉義市嘉義市","嘉義市","公寓",2450000,39.413,25,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3720000,53.273,11,"有車位","有管理"
"嘉義市嘉義市","嘉義市","透天",6220000,39.482,25,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3060000,34.954,21,"無車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",3600000,53.273,11,"有車位","有管理"
"嘉義市嘉義市","嘉義市","大樓",3390000,41.745,20,"無車位","有管理"
"嘉義市嘉義市","嘉義市","透天",4420000,26.653,39,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3450000,53.273,11,"有車位","有管理"
"嘉義市嘉義市","嘉義市","透天",1e+07,110.7,23,"無車位","無管理"
"嘉義市嘉義市","嘉義市","公寓",3600000,45.705,26,"無車位","有管理"
"嘉義市嘉義市","嘉義市","公寓",1900000,35.026,26,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",3200000,20.751,44,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",3200000,38.917,20,"無車位","無管理"
"嘉義市嘉義市","嘉義市","大樓",2960000,30.374,20,"無車位","有管理"
"嘉義市嘉義市","嘉義市","透天",3500000,20.933,41,"無車位","無管理"
"嘉義市嘉義市","嘉義市","透天",17200000,96.056,1,"無車位","無管理"
"嘉義市嘉義市","嘉義市","華廈",1800000,24.149,20,"無車位","有管理"
